center,left,right,steering,throttle,brake,speed
IMG/center_2017_04_02_18_47_51_241.jpg, IMG/left_2017_04_02_18_47_51_241.jpg, IMG/right_2017_04_02_18_47_51_241.jpg, 0.6111512, 0, 0, 9.076853
IMG/center_2017_04_02_18_47_51_317.jpg, IMG/left_2017_04_02_18_47_51_317.jpg, IMG/right_2017_04_02_18_47_51_317.jpg, 0.418269, 0, 0, 8.998047
IMG/center_2017_04_02_18_47_51_392.jpg, IMG/left_2017_04_02_18_47_51_392.jpg, IMG/right_2017_04_02_18_47_51_392.jpg, 0.1657236, 0.1125861, 0, 8.965314
IMG/center_2017_04_02_18_47_51_466.jpg, IMG/left_2017_04_02_18_47_51_466.jpg, IMG/right_2017_04_02_18_47_51_466.jpg, 0, 0.333307, 0, 9.110091
IMG/center_2017_04_02_18_47_51_541.jpg, IMG/left_2017_04_02_18_47_51_541.jpg, IMG/right_2017_04_02_18_47_51_541.jpg, 0, 0.5285068, 0, 9.383378
IMG/center_2017_04_02_18_47_51_615.jpg, IMG/left_2017_04_02_18_47_51_615.jpg, IMG/right_2017_04_02_18_47_51_615.jpg, 0, 0.5285572, 0, 9.874569
IMG/center_2017_04_02_18_47_51_690.jpg, IMG/left_2017_04_02_18_47_51_690.jpg, IMG/right_2017_04_02_18_47_51_690.jpg, 0, 0.2767741, 0, 10.17289
IMG/center_2017_04_02_18_47_51_765.jpg, IMG/left_2017_04_02_18_47_51_765.jpg, IMG/right_2017_04_02_18_47_51_765.jpg, 0, 0.4488078, 0, 10.4308
IMG/center_2017_04_02_18_47_51_838.jpg, IMG/left_2017_04_02_18_47_51_838.jpg, IMG/right_2017_04_02_18_47_51_838.jpg, 0, 0.6400199, 0, 10.77855
IMG/center_2017_04_02_18_47_51_911.jpg, IMG/left_2017_04_02_18_47_51_911.jpg, IMG/right_2017_04_02_18_47_51_911.jpg, 0, 0.5033757, 0, 11.28406
IMG/center_2017_04_02_18_47_51_982.jpg, IMG/left_2017_04_02_18_47_51_982.jpg, IMG/right_2017_04_02_18_47_51_982.jpg, 0, 0.5006773, 0, 11.76267
IMG/center_2017_04_02_18_47_52_053.jpg, IMG/left_2017_04_02_18_47_52_053.jpg, IMG/right_2017_04_02_18_47_52_053.jpg, 0, 0.7378287, 0, 11.80625
IMG/center_2017_04_02_18_47_52_123.jpg, IMG/left_2017_04_02_18_47_52_123.jpg, IMG/right_2017_04_02_18_47_52_123.jpg, 0, 0.7116359, 0, 12.37447
IMG/center_2017_04_02_18_47_52_194.jpg, IMG/left_2017_04_02_18_47_52_194.jpg, IMG/right_2017_04_02_18_47_52_194.jpg, 0.1, 0.4704156, 0, 13.02253
IMG/center_2017_04_02_18_47_52_263.jpg, IMG/left_2017_04_02_18_47_52_263.jpg, IMG/right_2017_04_02_18_47_52_263.jpg, 0.25, 0.2892746, 0, 13.06582
IMG/center_2017_04_02_18_47_52_333.jpg, IMG/left_2017_04_02_18_47_52_333.jpg, IMG/right_2017_04_02_18_47_52_333.jpg, 0.3104973, 0.05403775, 0, 13.15007
IMG/center_2017_04_02_18_47_52_406.jpg, IMG/left_2017_04_02_18_47_52_406.jpg, IMG/right_2017_04_02_18_47_52_406.jpg, 0.06691366, 0, 0, 13.04903
IMG/center_2017_04_02_18_47_52_481.jpg, IMG/left_2017_04_02_18_47_52_481.jpg, IMG/right_2017_04_02_18_47_52_481.jpg, 0, 0.1139969, 0, 12.94539
IMG/center_2017_04_02_18_47_52_556.jpg, IMG/left_2017_04_02_18_47_52_556.jpg, IMG/right_2017_04_02_18_47_52_556.jpg, 0, 0.3413935, 0, 12.99872
IMG/center_2017_04_02_18_47_52_631.jpg, IMG/left_2017_04_02_18_47_52_631.jpg, IMG/right_2017_04_02_18_47_52_631.jpg, 0, 0.1428506, 0, 13.27899
IMG/center_2017_04_02_18_47_52_698.jpg, IMG/left_2017_04_02_18_47_52_698.jpg, IMG/right_2017_04_02_18_47_52_698.jpg, 0, 0, 0, 13.18341
IMG/center_2017_04_02_18_47_52_767.jpg, IMG/left_2017_04_02_18_47_52_767.jpg, IMG/right_2017_04_02_18_47_52_767.jpg, 0, 0.1788887, 0, 13.18706
IMG/center_2017_04_02_18_47_52_834.jpg, IMG/left_2017_04_02_18_47_52_834.jpg, IMG/right_2017_04_02_18_47_52_834.jpg, 0, 0.3530824, 0, 13.23333
IMG/center_2017_04_02_18_47_52_902.jpg, IMG/left_2017_04_02_18_47_52_902.jpg, IMG/right_2017_04_02_18_47_52_902.jpg, 0, 0.2052139, 0, 13.41651
IMG/center_2017_04_02_18_47_52_971.jpg, IMG/left_2017_04_02_18_47_52_971.jpg, IMG/right_2017_04_02_18_47_52_971.jpg, 0, 0, 0, 13.42898
IMG/center_2017_04_02_18_47_53_037.jpg, IMG/left_2017_04_02_18_47_53_037.jpg, IMG/right_2017_04_02_18_47_53_037.jpg, 0, 0.05719344, 0, 13.26689
IMG/center_2017_04_02_18_47_53_108.jpg, IMG/left_2017_04_02_18_47_53_108.jpg, IMG/right_2017_04_02_18_47_53_108.jpg, 0, 0.2976543, 0, 13.3545
IMG/center_2017_04_02_18_47_53_178.jpg, IMG/left_2017_04_02_18_47_53_178.jpg, IMG/right_2017_04_02_18_47_53_178.jpg, 0, 0.2970907, 0, 13.56275
IMG/center_2017_04_02_18_47_53_250.jpg, IMG/left_2017_04_02_18_47_53_250.jpg, IMG/right_2017_04_02_18_47_53_250.jpg, 0, 0.05213832, 0, 13.65228
IMG/center_2017_04_02_18_47_53_324.jpg, IMG/left_2017_04_02_18_47_53_324.jpg, IMG/right_2017_04_02_18_47_53_324.jpg, 0, 0.09560138, 0, 13.52148
IMG/center_2017_04_02_18_47_53_395.jpg, IMG/left_2017_04_02_18_47_53_395.jpg, IMG/right_2017_04_02_18_47_53_395.jpg, 0, 0.3098246, 0, 13.55093
IMG/center_2017_04_02_18_47_53_466.jpg, IMG/left_2017_04_02_18_47_53_466.jpg, IMG/right_2017_04_02_18_47_53_466.jpg, 0, 0.3095587, 0, 13.80467
IMG/center_2017_04_02_18_47_53_536.jpg, IMG/left_2017_04_02_18_47_53_536.jpg, IMG/right_2017_04_02_18_47_53_536.jpg, 0, 0.1322142, 0, 14.00483
IMG/center_2017_04_02_18_47_53_607.jpg, IMG/left_2017_04_02_18_47_53_607.jpg, IMG/right_2017_04_02_18_47_53_607.jpg, 0, 0, 0, 13.91992
IMG/center_2017_04_02_18_47_53_674.jpg, IMG/left_2017_04_02_18_47_53_674.jpg, IMG/right_2017_04_02_18_47_53_674.jpg, 0, 0, 0, 13.79205
IMG/center_2017_04_02_18_47_53_750.jpg, IMG/left_2017_04_02_18_47_53_750.jpg, IMG/right_2017_04_02_18_47_53_750.jpg, 0, 0, 0, 13.66531
IMG/center_2017_04_02_18_47_53_823.jpg, IMG/left_2017_04_02_18_47_53_823.jpg, IMG/right_2017_04_02_18_47_53_823.jpg, 0, 0, 0, 13.62593
IMG/center_2017_04_02_18_47_53_897.jpg, IMG/left_2017_04_02_18_47_53_897.jpg, IMG/right_2017_04_02_18_47_53_897.jpg, 0, 0, 0, 13.52599
IMG/center_2017_04_02_18_47_53_974.jpg, IMG/left_2017_04_02_18_47_53_974.jpg, IMG/right_2017_04_02_18_47_53_974.jpg, 0, 0.1722605, 0, 13.44442
IMG/center_2017_04_02_18_47_54_043.jpg, IMG/left_2017_04_02_18_47_54_043.jpg, IMG/right_2017_04_02_18_47_54_043.jpg, 0, 0.3431467, 0, 13.45362
IMG/center_2017_04_02_18_47_54_109.jpg, IMG/left_2017_04_02_18_47_54_109.jpg, IMG/right_2017_04_02_18_47_54_109.jpg, 0, 0.4049269, 0, 13.82163
IMG/center_2017_04_02_18_47_54_176.jpg, IMG/left_2017_04_02_18_47_54_176.jpg, IMG/right_2017_04_02_18_47_54_176.jpg, 0, 0.2324471, 0, 13.96856
IMG/center_2017_04_02_18_47_54_243.jpg, IMG/left_2017_04_02_18_47_54_243.jpg, IMG/right_2017_04_02_18_47_54_243.jpg, -0.15, 0.06043757, 0, 14.00165
IMG/center_2017_04_02_18_47_54_314.jpg, IMG/left_2017_04_02_18_47_54_314.jpg, IMG/right_2017_04_02_18_47_54_314.jpg, -0.35, 0, 0, 13.8912
IMG/center_2017_04_02_18_47_54_382.jpg, IMG/left_2017_04_02_18_47_54_382.jpg, IMG/right_2017_04_02_18_47_54_382.jpg, -0.3269373, 0, 0, 13.70326
IMG/center_2017_04_02_18_47_54_450.jpg, IMG/left_2017_04_02_18_47_54_450.jpg, IMG/right_2017_04_02_18_47_54_450.jpg, -0.09810753, 0, 0, 13.63866
IMG/center_2017_04_02_18_47_54_526.jpg, IMG/left_2017_04_02_18_47_54_526.jpg, IMG/right_2017_04_02_18_47_54_526.jpg, -0.2981075, 0, 0, 13.65585
IMG/center_2017_04_02_18_47_54_592.jpg, IMG/left_2017_04_02_18_47_54_592.jpg, IMG/right_2017_04_02_18_47_54_592.jpg, -0.1815012, 0, 0, 13.55798
IMG/center_2017_04_02_18_47_54_667.jpg, IMG/left_2017_04_02_18_47_54_667.jpg, IMG/right_2017_04_02_18_47_54_667.jpg, 0, 0, 0, 13.52813
IMG/center_2017_04_02_18_47_54_740.jpg, IMG/left_2017_04_02_18_47_54_740.jpg, IMG/right_2017_04_02_18_47_54_740.jpg, 0, 0, 0, 13.52114
IMG/center_2017_04_02_18_47_54_814.jpg, IMG/left_2017_04_02_18_47_54_814.jpg, IMG/right_2017_04_02_18_47_54_814.jpg, -0.05, 0, 0, 13.38376
IMG/center_2017_04_02_18_47_54_882.jpg, IMG/left_2017_04_02_18_47_54_882.jpg, IMG/right_2017_04_02_18_47_54_882.jpg, -0.2, 0, 0, 13.53692
IMG/center_2017_04_02_18_47_54_951.jpg, IMG/left_2017_04_02_18_47_54_951.jpg, IMG/right_2017_04_02_18_47_54_951.jpg, -0.2306212, 0, 0, 13.5325
IMG/center_2017_04_02_18_47_55_020.jpg, IMG/left_2017_04_02_18_47_55_020.jpg, IMG/right_2017_04_02_18_47_55_020.jpg, -0.05095056, 0, 0, 13.58996
IMG/center_2017_04_02_18_47_55_092.jpg, IMG/left_2017_04_02_18_47_55_092.jpg, IMG/right_2017_04_02_18_47_55_092.jpg, -0.2509506, 0, 0, 13.59477
IMG/center_2017_04_02_18_47_55_163.jpg, IMG/left_2017_04_02_18_47_55_163.jpg, IMG/right_2017_04_02_18_47_55_163.jpg, -0.4009506, 0, 0, 13.5665
IMG/center_2017_04_02_18_47_55_234.jpg, IMG/left_2017_04_02_18_47_55_234.jpg, IMG/right_2017_04_02_18_47_55_234.jpg, -0.3084382, 0, 0, 13.55994
IMG/center_2017_04_02_18_47_55_303.jpg, IMG/left_2017_04_02_18_47_55_303.jpg, IMG/right_2017_04_02_18_47_55_303.jpg, -0.1253537, 0, 0, 13.64567
IMG/center_2017_04_02_18_47_55_373.jpg, IMG/left_2017_04_02_18_47_55_373.jpg, IMG/right_2017_04_02_18_47_55_373.jpg, -0.05, 0, 0, 13.86487
IMG/center_2017_04_02_18_47_55_442.jpg, IMG/left_2017_04_02_18_47_55_442.jpg, IMG/right_2017_04_02_18_47_55_442.jpg, -0.2, 0, 0, 13.7975
IMG/center_2017_04_02_18_47_55_512.jpg, IMG/left_2017_04_02_18_47_55_512.jpg, IMG/right_2017_04_02_18_47_55_512.jpg, -0.3552797, 0, 0, 14.00493
IMG/center_2017_04_02_18_47_55_580.jpg, IMG/left_2017_04_02_18_47_55_580.jpg, IMG/right_2017_04_02_18_47_55_580.jpg, -0.1802602, 0, 0, 14.06983
IMG/center_2017_04_02_18_47_55_647.jpg, IMG/left_2017_04_02_18_47_55_647.jpg, IMG/right_2017_04_02_18_47_55_647.jpg, 0, 0, 0, 14.0823
IMG/center_2017_04_02_18_47_55_714.jpg, IMG/left_2017_04_02_18_47_55_714.jpg, IMG/right_2017_04_02_18_47_55_714.jpg, -0.15, 0, 0, 14.42298
IMG/center_2017_04_02_18_47_55_790.jpg, IMG/left_2017_04_02_18_47_55_790.jpg, IMG/right_2017_04_02_18_47_55_790.jpg, -0.35, 0, 0, 14.51594
IMG/center_2017_04_02_18_47_55_856.jpg, IMG/left_2017_04_02_18_47_55_856.jpg, IMG/right_2017_04_02_18_47_55_856.jpg, -0.2832568, 0, 0, 14.54218
IMG/center_2017_04_02_18_47_55_931.jpg, IMG/left_2017_04_02_18_47_55_931.jpg, IMG/right_2017_04_02_18_47_55_931.jpg, -0.03298987, 0, 0, 14.74122
IMG/center_2017_04_02_18_47_56_002.jpg, IMG/left_2017_04_02_18_47_56_002.jpg, IMG/right_2017_04_02_18_47_56_002.jpg, -0.1829899, 0, 0, 14.94227
IMG/center_2017_04_02_18_47_56_072.jpg, IMG/left_2017_04_02_18_47_56_072.jpg, IMG/right_2017_04_02_18_47_56_072.jpg, -0.3829899, 0, 0, 15.05304
IMG/center_2017_04_02_18_47_56_140.jpg, IMG/left_2017_04_02_18_47_56_140.jpg, IMG/right_2017_04_02_18_47_56_140.jpg, -0.5329899, 0, 0, 15.19175
IMG/center_2017_04_02_18_47_56_207.jpg, IMG/left_2017_04_02_18_47_56_207.jpg, IMG/right_2017_04_02_18_47_56_207.jpg, -0.73299, 0, 0, 15.36368
IMG/center_2017_04_02_18_47_56_277.jpg, IMG/left_2017_04_02_18_47_56_277.jpg, IMG/right_2017_04_02_18_47_56_277.jpg, -0.8300686, 0, 0, 15.25762
IMG/center_2017_04_02_18_47_56_348.jpg, IMG/left_2017_04_02_18_47_56_348.jpg, IMG/right_2017_04_02_18_47_56_348.jpg, -0.7998884, 0, 0, 15.52955
IMG/center_2017_04_02_18_47_56_415.jpg, IMG/left_2017_04_02_18_47_56_415.jpg, IMG/right_2017_04_02_18_47_56_415.jpg, -0.9498885, 0, 0, 15.44996
IMG/center_2017_04_02_18_47_56_482.jpg, IMG/left_2017_04_02_18_47_56_482.jpg, IMG/right_2017_04_02_18_47_56_482.jpg, -1, 0, 0, 15.71062
IMG/center_2017_04_02_18_47_56_555.jpg, IMG/left_2017_04_02_18_47_56_555.jpg, IMG/right_2017_04_02_18_47_56_555.jpg, -0.804468, 0, 0, 15.91877
IMG/center_2017_04_02_18_47_56_626.jpg, IMG/left_2017_04_02_18_47_56_626.jpg, IMG/right_2017_04_02_18_47_56_626.jpg, -0.5687749, 0, 0, 16.19906
IMG/center_2017_04_02_18_47_56_694.jpg, IMG/left_2017_04_02_18_47_56_694.jpg, IMG/right_2017_04_02_18_47_56_694.jpg, -0.3873269, 0, 0, 16.30074
IMG/center_2017_04_02_18_47_56_765.jpg, IMG/left_2017_04_02_18_47_56_765.jpg, IMG/right_2017_04_02_18_47_56_765.jpg, -0.1530874, 0, 0, 16.51094
IMG/center_2017_04_02_18_47_56_832.jpg, IMG/left_2017_04_02_18_47_56_832.jpg, IMG/right_2017_04_02_18_47_56_832.jpg, 0, 0, 0, 16.63244
IMG/center_2017_04_02_18_47_56_899.jpg, IMG/left_2017_04_02_18_47_56_899.jpg, IMG/right_2017_04_02_18_47_56_899.jpg, 0, 0, 0, 16.9341
IMG/center_2017_04_02_18_47_56_967.jpg, IMG/left_2017_04_02_18_47_56_967.jpg, IMG/right_2017_04_02_18_47_56_967.jpg, 0, 0, 0, 17.15916
IMG/center_2017_04_02_18_47_57_034.jpg, IMG/left_2017_04_02_18_47_57_034.jpg, IMG/right_2017_04_02_18_47_57_034.jpg, 0, 0, 0, 17.32972
IMG/center_2017_04_02_18_47_57_107.jpg, IMG/left_2017_04_02_18_47_57_107.jpg, IMG/right_2017_04_02_18_47_57_107.jpg, 0, 0, 0, 17.68496
IMG/center_2017_04_02_18_47_57_174.jpg, IMG/left_2017_04_02_18_47_57_174.jpg, IMG/right_2017_04_02_18_47_57_174.jpg, 0, 0, 0, 17.79492
IMG/center_2017_04_02_18_47_57_246.jpg, IMG/left_2017_04_02_18_47_57_246.jpg, IMG/right_2017_04_02_18_47_57_246.jpg, 0, 0, 0, 17.99115
IMG/center_2017_04_02_18_47_57_313.jpg, IMG/left_2017_04_02_18_47_57_313.jpg, IMG/right_2017_04_02_18_47_57_313.jpg, 0, 0, 0, 18.07659
IMG/center_2017_04_02_18_47_57_386.jpg, IMG/left_2017_04_02_18_47_57_386.jpg, IMG/right_2017_04_02_18_47_57_386.jpg, 0, 0, 0, 18.44825
IMG/center_2017_04_02_18_47_57_458.jpg, IMG/left_2017_04_02_18_47_57_458.jpg, IMG/right_2017_04_02_18_47_57_458.jpg, 0, 0, 0, 18.32634
IMG/center_2017_04_02_18_47_57_528.jpg, IMG/left_2017_04_02_18_47_57_528.jpg, IMG/right_2017_04_02_18_47_57_528.jpg, -0.2, 0, 0, 18.55213
IMG/center_2017_04_02_18_47_57_598.jpg, IMG/left_2017_04_02_18_47_57_598.jpg, IMG/right_2017_04_02_18_47_57_598.jpg, -0.35, 0, 0, 18.84722
IMG/center_2017_04_02_18_47_57_669.jpg, IMG/left_2017_04_02_18_47_57_669.jpg, IMG/right_2017_04_02_18_47_57_669.jpg, -0.4206922, 0, 0, 18.95735
IMG/center_2017_04_02_18_47_57_738.jpg, IMG/left_2017_04_02_18_47_57_738.jpg, IMG/right_2017_04_02_18_47_57_738.jpg, -0.2548546, 0, 0, 18.9665
IMG/center_2017_04_02_18_47_57_808.jpg, IMG/left_2017_04_02_18_47_57_808.jpg, IMG/right_2017_04_02_18_47_57_808.jpg, -0.005209966, 0, 0, 18.95709
IMG/center_2017_04_02_18_47_57_876.jpg, IMG/left_2017_04_02_18_47_57_876.jpg, IMG/right_2017_04_02_18_47_57_876.jpg, -0.1, 0, 0, 19.45623
IMG/center_2017_04_02_18_47_57_945.jpg, IMG/left_2017_04_02_18_47_57_945.jpg, IMG/right_2017_04_02_18_47_57_945.jpg, -0.3, 0, 0, 19.52656
IMG/center_2017_04_02_18_47_58_014.jpg, IMG/left_2017_04_02_18_47_58_014.jpg, IMG/right_2017_04_02_18_47_58_014.jpg, -0.4361356, 0, 0, 19.35657
IMG/center_2017_04_02_18_47_58_085.jpg, IMG/left_2017_04_02_18_47_58_085.jpg, IMG/right_2017_04_02_18_47_58_085.jpg, -0.2017134, 0, 0, 19.32651
IMG/center_2017_04_02_18_47_58_157.jpg, IMG/left_2017_04_02_18_47_58_157.jpg, IMG/right_2017_04_02_18_47_58_157.jpg, -0.2358475, 0, 0, 19.57239
IMG/center_2017_04_02_18_47_58_229.jpg, IMG/left_2017_04_02_18_47_58_229.jpg, IMG/right_2017_04_02_18_47_58_229.jpg, -0.4358475, 0, 0, 19.53744
IMG/center_2017_04_02_18_47_58_299.jpg, IMG/left_2017_04_02_18_47_58_299.jpg, IMG/right_2017_04_02_18_47_58_299.jpg, -0.5858475, 0, 0, 19.54459
IMG/center_2017_04_02_18_47_58_369.jpg, IMG/left_2017_04_02_18_47_58_369.jpg, IMG/right_2017_04_02_18_47_58_369.jpg, -0.459549, 0, 0, 19.39617
IMG/center_2017_04_02_18_47_58_438.jpg, IMG/left_2017_04_02_18_47_58_438.jpg, IMG/right_2017_04_02_18_47_58_438.jpg, -0.2924099, 0, 0, 19.3846
IMG/center_2017_04_02_18_47_58_506.jpg, IMG/left_2017_04_02_18_47_58_506.jpg, IMG/right_2017_04_02_18_47_58_506.jpg, -0.4924099, 0, 0, 19.33993
IMG/center_2017_04_02_18_47_58_578.jpg, IMG/left_2017_04_02_18_47_58_578.jpg, IMG/right_2017_04_02_18_47_58_578.jpg, -0.6424099, 0, 0, 19.15038
IMG/center_2017_04_02_18_47_58_647.jpg, IMG/left_2017_04_02_18_47_58_647.jpg, IMG/right_2017_04_02_18_47_58_647.jpg, -0.5458229, 0, 0, 19.14012
IMG/center_2017_04_02_18_47_58_719.jpg, IMG/left_2017_04_02_18_47_58_719.jpg, IMG/right_2017_04_02_18_47_58_719.jpg, -0.3647929, 0, 0, 19.2312
IMG/center_2017_04_02_18_47_58_790.jpg, IMG/left_2017_04_02_18_47_58_790.jpg, IMG/right_2017_04_02_18_47_58_790.jpg, -0.1323757, 0, 0, 19.09479
IMG/center_2017_04_02_18_47_58_862.jpg, IMG/left_2017_04_02_18_47_58_862.jpg, IMG/right_2017_04_02_18_47_58_862.jpg, 0, 0, 0, 18.83533
IMG/center_2017_04_02_18_47_58_933.jpg, IMG/left_2017_04_02_18_47_58_933.jpg, IMG/right_2017_04_02_18_47_58_933.jpg, 0, 0, 0, 18.74936
IMG/center_2017_04_02_18_47_59_004.jpg, IMG/left_2017_04_02_18_47_59_004.jpg, IMG/right_2017_04_02_18_47_59_004.jpg, 0, 0, 0, 18.7761
IMG/center_2017_04_02_18_47_59_075.jpg, IMG/left_2017_04_02_18_47_59_075.jpg, IMG/right_2017_04_02_18_47_59_075.jpg, 0.05, 0, 0, 18.90106
IMG/center_2017_04_02_18_47_59_145.jpg, IMG/left_2017_04_02_18_47_59_145.jpg, IMG/right_2017_04_02_18_47_59_145.jpg, 0.25, 0, 0, 18.89207
IMG/center_2017_04_02_18_47_59_212.jpg, IMG/left_2017_04_02_18_47_59_212.jpg, IMG/right_2017_04_02_18_47_59_212.jpg, 0.4, 0, 0, 18.65214
IMG/center_2017_04_02_18_47_59_280.jpg, IMG/left_2017_04_02_18_47_59_280.jpg, IMG/right_2017_04_02_18_47_59_280.jpg, 0.4280865, 0, 0, 18.82174
IMG/center_2017_04_02_18_47_59_350.jpg, IMG/left_2017_04_02_18_47_59_350.jpg, IMG/right_2017_04_02_18_47_59_350.jpg, 0.4059349, 0, 0, 18.83955
IMG/center_2017_04_02_18_47_59_421.jpg, IMG/left_2017_04_02_18_47_59_421.jpg, IMG/right_2017_04_02_18_47_59_421.jpg, 0.555935, 0, 0, 18.61978
IMG/center_2017_04_02_18_47_59_491.jpg, IMG/left_2017_04_02_18_47_59_491.jpg, IMG/right_2017_04_02_18_47_59_491.jpg, 0.755935, 0, 0, 18.50294
IMG/center_2017_04_02_18_47_59_560.jpg, IMG/left_2017_04_02_18_47_59_560.jpg, IMG/right_2017_04_02_18_47_59_560.jpg, 0.9071953, 0, 0, 18.74
IMG/center_2017_04_02_18_47_59_627.jpg, IMG/left_2017_04_02_18_47_59_627.jpg, IMG/right_2017_04_02_18_47_59_627.jpg, 0.6584753, 0, 0, 18.74261
IMG/center_2017_04_02_18_47_59_695.jpg, IMG/left_2017_04_02_18_47_59_695.jpg, IMG/right_2017_04_02_18_47_59_695.jpg, 0.4838925, 0, 0, 18.75583
IMG/center_2017_04_02_18_47_59_762.jpg, IMG/left_2017_04_02_18_47_59_762.jpg, IMG/right_2017_04_02_18_47_59_762.jpg, 0.4055206, 0, 0, 19.01779
IMG/center_2017_04_02_18_47_59_829.jpg, IMG/left_2017_04_02_18_47_59_829.jpg, IMG/right_2017_04_02_18_47_59_829.jpg, 0.6055206, 0, 0, 19.21493
IMG/center_2017_04_02_18_47_59_898.jpg, IMG/left_2017_04_02_18_47_59_898.jpg, IMG/right_2017_04_02_18_47_59_898.jpg, 0.6218075, 0, 0, 19.03446
IMG/center_2017_04_02_18_47_59_966.jpg, IMG/left_2017_04_02_18_47_59_966.jpg, IMG/right_2017_04_02_18_47_59_966.jpg, 0.3889675, 0, 0, 19.22195
IMG/center_2017_04_02_18_48_00_036.jpg, IMG/left_2017_04_02_18_48_00_036.jpg, IMG/right_2017_04_02_18_48_00_036.jpg, 0.2085542, 0, 0, 19.56406
IMG/center_2017_04_02_18_48_00_106.jpg, IMG/left_2017_04_02_18_48_00_106.jpg, IMG/right_2017_04_02_18_48_00_106.jpg, 0, 0, 0, 19.69545
IMG/center_2017_04_02_18_48_00_175.jpg, IMG/left_2017_04_02_18_48_00_175.jpg, IMG/right_2017_04_02_18_48_00_175.jpg, 0, 0, 0, 19.7042
IMG/center_2017_04_02_18_48_00_243.jpg, IMG/left_2017_04_02_18_48_00_243.jpg, IMG/right_2017_04_02_18_48_00_243.jpg, 0, 0, 0, 19.9657
IMG/center_2017_04_02_18_48_00_314.jpg, IMG/left_2017_04_02_18_48_00_314.jpg, IMG/right_2017_04_02_18_48_00_314.jpg, 0, 0, 0, 20.19389
IMG/center_2017_04_02_18_48_00_382.jpg, IMG/left_2017_04_02_18_48_00_382.jpg, IMG/right_2017_04_02_18_48_00_382.jpg, 0, 0, 0, 20.21629
IMG/center_2017_04_02_18_48_00_452.jpg, IMG/left_2017_04_02_18_48_00_452.jpg, IMG/right_2017_04_02_18_48_00_452.jpg, 0, 0, 0, 20.42718
IMG/center_2017_04_02_18_48_00_520.jpg, IMG/left_2017_04_02_18_48_00_520.jpg, IMG/right_2017_04_02_18_48_00_520.jpg, 0, 0, 0, 20.778
IMG/center_2017_04_02_18_48_00_591.jpg, IMG/left_2017_04_02_18_48_00_591.jpg, IMG/right_2017_04_02_18_48_00_591.jpg, 0.2, 0, 0, 20.98835
IMG/center_2017_04_02_18_48_00_659.jpg, IMG/left_2017_04_02_18_48_00_659.jpg, IMG/right_2017_04_02_18_48_00_659.jpg, 0.35, 0, 0, 20.84077
IMG/center_2017_04_02_18_48_00_728.jpg, IMG/left_2017_04_02_18_48_00_728.jpg, IMG/right_2017_04_02_18_48_00_728.jpg, 0.2875982, 0, 0, 21.06273
IMG/center_2017_04_02_18_48_00_798.jpg, IMG/left_2017_04_02_18_48_00_798.jpg, IMG/right_2017_04_02_18_48_00_798.jpg, 0.1073901, 0, 0, 21.35223
IMG/center_2017_04_02_18_48_00_868.jpg, IMG/left_2017_04_02_18_48_00_868.jpg, IMG/right_2017_04_02_18_48_00_868.jpg, 0.1, 0, 0, 21.51603
IMG/center_2017_04_02_18_48_00_939.jpg, IMG/left_2017_04_02_18_48_00_939.jpg, IMG/right_2017_04_02_18_48_00_939.jpg, 0.25, 0, 0, 21.5205
IMG/center_2017_04_02_18_48_01_008.jpg, IMG/left_2017_04_02_18_48_01_008.jpg, IMG/right_2017_04_02_18_48_01_008.jpg, 0.2746002, 0, 0, 21.68221
IMG/center_2017_04_02_18_48_01_079.jpg, IMG/left_2017_04_02_18_48_01_079.jpg, IMG/right_2017_04_02_18_48_01_079.jpg, 0.09406842, 0, 0, 21.95465
IMG/center_2017_04_02_18_48_01_151.jpg, IMG/left_2017_04_02_18_48_01_151.jpg, IMG/right_2017_04_02_18_48_01_151.jpg, 0.05, 0, 0, 22.08777
IMG/center_2017_04_02_18_48_01_218.jpg, IMG/left_2017_04_02_18_48_01_218.jpg, IMG/right_2017_04_02_18_48_01_218.jpg, 0.2, 0, 0, 22.02468
IMG/center_2017_04_02_18_48_01_287.jpg, IMG/left_2017_04_02_18_48_01_287.jpg, IMG/right_2017_04_02_18_48_01_287.jpg, 0.4, 0, 0, 22.14789
IMG/center_2017_04_02_18_48_01_359.jpg, IMG/left_2017_04_02_18_48_01_359.jpg, IMG/right_2017_04_02_18_48_01_359.jpg, 0.5500001, 0, 0, 22.20692
IMG/center_2017_04_02_18_48_01_429.jpg, IMG/left_2017_04_02_18_48_01_429.jpg, IMG/right_2017_04_02_18_48_01_429.jpg, 0.7500002, 0, 0, 22.05019
IMG/center_2017_04_02_18_48_01_502.jpg, IMG/left_2017_04_02_18_48_01_502.jpg, IMG/right_2017_04_02_18_48_01_502.jpg, 0.9000002, 0, 0, 22.01516
IMG/center_2017_04_02_18_48_01_570.jpg, IMG/left_2017_04_02_18_48_01_570.jpg, IMG/right_2017_04_02_18_48_01_570.jpg, 1, 0, 0, 21.78785
IMG/center_2017_04_02_18_48_01_640.jpg, IMG/left_2017_04_02_18_48_01_640.jpg, IMG/right_2017_04_02_18_48_01_640.jpg, 1, 0, 0, 21.55789
IMG/center_2017_04_02_18_48_01_710.jpg, IMG/left_2017_04_02_18_48_01_710.jpg, IMG/right_2017_04_02_18_48_01_710.jpg, 0.851707, 0, 0, 21.44419
